Reading ;Start Time ;Duration ;Max Time ;Max ;;Average ;;Min Time ;Min;;Description ;Stop Time
490;22.5.2014 14:10:41;00:00:01;22.5.2014 14:10:41;0,000;VAC;0,000;VAC;22.5.2014 14:10:41;0,000;VAC;;22.5.2014 14:10:42
491;22.5.2014 14:10:42;00:00:01;22.5.2014 14:10:42;0,000;VAC;0,000;VAC;22.5.2014 14:10:42;0,000;VAC;;22.5.2014 14:10:43
492;22.5.2014 14:10:43;00:00:01;22.5.2014 14:10:43;0,000;VAC;0,000;VAC;22.5.2014 14:10:43;0,000;VAC;;22.5.2014 14:10:44
493;22.5.2014 14:10:44;00:00:01;22.5.2014 14:10:44;0,000;VAC;0,000;VAC;22.5.2014 14:10:44;0,000;VAC;;22.5.2014 14:10:45
494;22.5.2014 14:10:45;00:00:01;22.5.2014 14:10:45;0,000;VAC;0,000;VAC;22.5.2014 14:10:45;0,000;VAC;;22.5.2014 14:10:46
495;22.5.2014 14:10:46;00:00:01;22.5.2014 14:10:46;0,000;VAC;0,000;VAC;22.5.2014 14:10:46;0,000;VAC;;22.5.2014 14:10:47
496;22.5.2014 14:10:47;00:00:01;22.5.2014 14:10:47;0,000;VAC;0,000;VAC;22.5.2014 14:10:47;0,000;VAC;;22.5.2014 14:10:48
497;22.5.2014 14:10:48;00:00:01;22.5.2014 14:10:48;0,000;VAC;0,000;VAC;22.5.2014 14:10:48;0,000;VAC;;22.5.2014 14:10:49
498;22.5.2014 14:10:49;00:00:01;22.5.2014 14:10:49;0,000;VAC;0,000;VAC;22.5.2014 14:10:49;0,000;VAC;;22.5.2014 14:10:50
499;22.5.2014 14:10:50;00:00:01;22.5.2014 14:10:50;0,000;VAC;0,000;VAC;22.5.2014 14:10:50;0,000;VAC;;22.5.2014 14:10:51
500;22.5.2014 14:10:51;00:00:01;22.5.2014 14:10:51;0,000;VAC;0,000;VAC;22.5.2014 14:10:51;0,000;VAC;;22.5.2014 14:10:52
501;22.5.2014 14:10:52;00:00:01;22.5.2014 14:10:52;0,000;VAC;0,000;VAC;22.5.2014 14:10:52;0,000;VAC;;22.5.2014 14:10:53
502;22.5.2014 14:10:53;00:00:01;22.5.2014 14:10:53;0,000;VAC;0,000;VAC;22.5.2014 14:10:53;0,000;VAC;;22.5.2014 14:10:54
503;22.5.2014 14:10:54;00:00:01;22.5.2014 14:10:54;0,000;VAC;0,000;VAC;22.5.2014 14:10:54;0,000;VAC;;22.5.2014 14:10:55
504;22.5.2014 14:10:55;00:00:01;22.5.2014 14:10:55;0,000;VAC;0,000;VAC;22.5.2014 14:10:55;0,000;VAC;;22.5.2014 14:10:56
505;22.5.2014 14:10:56;00:00:01;22.5.2014 14:10:56;0,000;VAC;0,000;VAC;22.5.2014 14:10:56;0,000;VAC;;22.5.2014 14:10:57
506;22.5.2014 14:10:57;00:00:01;22.5.2014 14:10:57;0,000;VAC;0,000;VAC;22.5.2014 14:10:57;0,000;VAC;;22.5.2014 14:10:58
507;22.5.2014 14:10:58;00:00:01;22.5.2014 14:10:58;0,000;VAC;0,000;VAC;22.5.2014 14:10:58;0,000;VAC;;22.5.2014 14:10:59
508;22.5.2014 14:10:59;00:00:01;22.5.2014 14:10:59;0,000;VAC;0,000;VAC;22.5.2014 14:10:59;0,000;VAC;;22.5.2014 14:11:00
509;22.5.2014 14:11:00;00:00:01;22.5.2014 14:11:00;0,000;VAC;0,000;VAC;22.5.2014 14:11:00;0,000;VAC;;22.5.2014 14:11:01
510;22.5.2014 14:11:01;00:00:01;22.5.2014 14:11:01;0,000;VAC;0,000;VAC;22.5.2014 14:11:01;0,000;VAC;;22.5.2014 14:11:02
511;22.5.2014 14:11:02;00:00:01;22.5.2014 14:11:02;0,000;VAC;0,000;VAC;22.5.2014 14:11:02;0,000;VAC;;22.5.2014 14:11:03
512;22.5.2014 14:11:03;00:00:01;22.5.2014 14:11:03;0,000;VAC;0,000;VAC;22.5.2014 14:11:03;0,000;VAC;;22.5.2014 14:11:04
513;22.5.2014 14:11:04;00:00:01;22.5.2014 14:11:04;0,000;VAC;0,000;VAC;22.5.2014 14:11:04;0,000;VAC;;22.5.2014 14:11:05
514;22.5.2014 14:11:05;00:00:01;22.5.2014 14:11:05;0,000;VAC;0,000;VAC;22.5.2014 14:11:05;0,000;VAC;;22.5.2014 14:11:06
515;22.5.2014 14:11:06;00:00:01;22.5.2014 14:11:06;0,000;VAC;0,000;VAC;22.5.2014 14:11:06;0,000;VAC;;22.5.2014 14:11:07
516;22.5.2014 14:11:07;00:00:01;22.5.2014 14:11:07;0,000;VAC;0,000;VAC;22.5.2014 14:11:07;0,000;VAC;;22.5.2014 14:11:08
517;22.5.2014 14:11:08;00:00:01;22.5.2014 14:11:08;0,000;VAC;0,000;VAC;22.5.2014 14:11:08;0,000;VAC;;22.5.2014 14:11:09
518;22.5.2014 14:11:09;00:00:01;22.5.2014 14:11:09;0,000;VAC;0,000;VAC;22.5.2014 14:11:09;0,000;VAC;;22.5.2014 14:11:10
519;22.5.2014 14:11:10;00:00:01;22.5.2014 14:11:10;0,000;VAC;0,000;VAC;22.5.2014 14:11:10;0,000;VAC;;22.5.2014 14:11:11
520;22.5.2014 14:11:11;00:00:01;22.5.2014 14:11:11;0,000;VAC;0,000;VAC;22.5.2014 14:11:11;0,000;VAC;;22.5.2014 14:11:12
521;22.5.2014 14:11:12;00:00:01;22.5.2014 14:11:12;0,000;VAC;0,000;VAC;22.5.2014 14:11:12;0,000;VAC;;22.5.2014 14:11:13
522;22.5.2014 14:11:13;00:00:01;22.5.2014 14:11:13;0,000;VAC;0,000;VAC;22.5.2014 14:11:13;0,000;VAC;;22.5.2014 14:11:14
523;22.5.2014 14:11:14;00:00:01;22.5.2014 14:11:14;0,000;VAC;0,000;VAC;22.5.2014 14:11:14;0,000;VAC;;22.5.2014 14:11:15
524;22.5.2014 14:11:15;00:00:01;22.5.2014 14:11:15;0,000;VAC;0,000;VAC;22.5.2014 14:11:15;0,000;VAC;;22.5.2014 14:11:16
525;22.5.2014 14:11:16;00:00:01;22.5.2014 14:11:16;0,000;VAC;0,000;VAC;22.5.2014 14:11:16;0,000;VAC;;22.5.2014 14:11:17
526;22.5.2014 14:11:17;00:00:01;22.5.2014 14:11:17;0,000;VAC;0,000;VAC;22.5.2014 14:11:17;0,000;VAC;;22.5.2014 14:11:18
527;22.5.2014 14:11:18;00:00:01;22.5.2014 14:11:18;0,000;VAC;0,000;VAC;22.5.2014 14:11:18;0,000;VAC;;22.5.2014 14:11:19
528;22.5.2014 14:11:19;00:00:01;22.5.2014 14:11:19;0,000;VAC;0,000;VAC;22.5.2014 14:11:19;0,000;VAC;;22.5.2014 14:11:20
529;22.5.2014 14:11:20;00:00:01;22.5.2014 14:11:20;0,000;VAC;0,000;VAC;22.5.2014 14:11:20;0,000;VAC;;22.5.2014 14:11:21
530;22.5.2014 14:11:21;00:00:01;22.5.2014 14:11:21;0,000;VAC;0,000;VAC;22.5.2014 14:11:21;0,000;VAC;;22.5.2014 14:11:22
531;22.5.2014 14:11:22;00:00:01;22.5.2014 14:11:22;0,000;VAC;0,000;VAC;22.5.2014 14:11:22;0,000;VAC;;22.5.2014 14:11:23
532;22.5.2014 14:11:23;00:00:01;22.5.2014 14:11:23;0,000;VAC;0,000;VAC;22.5.2014 14:11:23;0,000;VAC;;22.5.2014 14:11:24
533;22.5.2014 14:11:24;00:00:01;22.5.2014 14:11:24;0,000;VAC;0,000;VAC;22.5.2014 14:11:24;0,000;VAC;;22.5.2014 14:11:25
534;22.5.2014 14:11:25;00:00:01;22.5.2014 14:11:25;0,000;VAC;0,000;VAC;22.5.2014 14:11:25;0,000;VAC;;22.5.2014 14:11:26
535;22.5.2014 14:11:26;00:00:01;22.5.2014 14:11:26;0,000;VAC;0,000;VAC;22.5.2014 14:11:26;0,000;VAC;;22.5.2014 14:11:27
536;22.5.2014 14:11:27;00:00:01;22.5.2014 14:11:27;0,000;VAC;0,000;VAC;22.5.2014 14:11:27;0,000;VAC;;22.5.2014 14:11:28
537;22.5.2014 14:11:28;00:00:01;22.5.2014 14:11:28;0,000;VAC;0,000;VAC;22.5.2014 14:11:28;0,000;VAC;;22.5.2014 14:11:29
538;22.5.2014 14:11:29;00:00:01;22.5.2014 14:11:29;0,000;VAC;0,000;VAC;22.5.2014 14:11:29;0,000;VAC;;22.5.2014 14:11:30
539;22.5.2014 14:11:30;00:00:01;22.5.2014 14:11:30;0,000;VAC;0,000;VAC;22.5.2014 14:11:30;0,000;VAC;;22.5.2014 14:11:31
540;22.5.2014 14:11:31;00:00:01;22.5.2014 14:11:31;0,000;VAC;0,000;VAC;22.5.2014 14:11:31;0,000;VAC;;22.5.2014 14:11:32
541;22.5.2014 14:11:32;00:00:01;22.5.2014 14:11:32;0,000;VAC;0,000;VAC;22.5.2014 14:11:32;0,000;VAC;;22.5.2014 14:11:33
542;22.5.2014 14:11:33;00:00:01;22.5.2014 14:11:33;0,000;VAC;0,000;VAC;22.5.2014 14:11:33;0,000;VAC;;22.5.2014 14:11:34
543;22.5.2014 14:11:34;00:00:01;22.5.2014 14:11:34;0,000;VAC;0,000;VAC;22.5.2014 14:11:34;0,000;VAC;;22.5.2014 14:11:35
544;22.5.2014 14:11:35;00:00:01;22.5.2014 14:11:35;0,000;VAC;0,000;VAC;22.5.2014 14:11:35;0,000;VAC;;22.5.2014 14:11:36
545;22.5.2014 14:11:36;00:00:01;22.5.2014 14:11:36;0,000;VAC;0,000;VAC;22.5.2014 14:11:36;0,000;VAC;;22.5.2014 14:11:37
546;22.5.2014 14:11:37;00:00:01;22.5.2014 14:11:37;0,000;VAC;0,000;VAC;22.5.2014 14:11:37;0,000;VAC;;22.5.2014 14:11:38
547;22.5.2014 14:11:38;00:00:01;22.5.2014 14:11:38;0,000;VAC;0,000;VAC;22.5.2014 14:11:38;0,000;VAC;;22.5.2014 14:11:39
548;22.5.2014 14:11:39;00:00:01;22.5.2014 14:11:39;0,000;VAC;0,000;VAC;22.5.2014 14:11:39;0,000;VAC;;22.5.2014 14:11:40
549;22.5.2014 14:11:40;00:00:01;22.5.2014 14:11:40;0,000;VAC;0,000;VAC;22.5.2014 14:11:40;0,000;VAC;;22.5.2014 14:11:41
550;22.5.2014 14:11:41;00:00:01;22.5.2014 14:11:41;0,000;VAC;0,000;VAC;22.5.2014 14:11:41;0,000;VAC;;22.5.2014 14:11:42
551;22.5.2014 14:11:42;00:00:01;22.5.2014 14:11:42;0,000;VAC;0,000;VAC;22.5.2014 14:11:42;0,000;VAC;;22.5.2014 14:11:43
552;22.5.2014 14:11:43;00:00:01;22.5.2014 14:11:43;0,000;VAC;0,000;VAC;22.5.2014 14:11:43;0,000;VAC;;22.5.2014 14:11:44
553;22.5.2014 14:11:44;00:00:01;22.5.2014 14:11:44;0,000;VAC;0,000;VAC;22.5.2014 14:11:44;0,000;VAC;;22.5.2014 14:11:45
554;22.5.2014 14:11:45;00:00:01;22.5.2014 14:11:45;0,000;VAC;0,000;VAC;22.5.2014 14:11:45;0,000;VAC;;22.5.2014 14:11:46
555;22.5.2014 14:11:46;00:00:01;22.5.2014 14:11:46;0,000;VAC;0,000;VAC;22.5.2014 14:11:46;0,000;VAC;;22.5.2014 14:11:47
556;22.5.2014 14:11:47;00:00:01;22.5.2014 14:11:47;0,000;VAC;0,000;VAC;22.5.2014 14:11:47;0,000;VAC;;22.5.2014 14:11:48
557;22.5.2014 14:11:48;00:00:01;22.5.2014 14:11:48;0,000;VAC;0,000;VAC;22.5.2014 14:11:48;0,000;VAC;;22.5.2014 14:11:49
558;22.5.2014 14:11:49;00:00:01;22.5.2014 14:11:49;0,000;VAC;0,000;VAC;22.5.2014 14:11:49;0,000;VAC;;22.5.2014 14:11:50
559;22.5.2014 14:11:50;00:00:01;22.5.2014 14:11:50;0,000;VAC;0,000;VAC;22.5.2014 14:11:50;0,000;VAC;;22.5.2014 14:11:51
560;22.5.2014 14:11:51;00:00:01;22.5.2014 14:11:51;0,000;VAC;0,000;VAC;22.5.2014 14:11:51;0,000;VAC;;22.5.2014 14:11:52
561;22.5.2014 14:11:52;00:00:01;22.5.2014 14:11:52;0,000;VAC;0,000;VAC;22.5.2014 14:11:52;0,000;VAC;;22.5.2014 14:11:53
562;22.5.2014 14:11:53;00:00:01;22.5.2014 14:11:53;0,000;VAC;0,000;VAC;22.5.2014 14:11:53;0,000;VAC;;22.5.2014 14:11:54
563;22.5.2014 14:11:54;00:00:01;22.5.2014 14:11:54;0,000;VAC;0,000;VAC;22.5.2014 14:11:54;0,000;VAC;;22.5.2014 14:11:55
564;22.5.2014 14:11:55;00:00:01;22.5.2014 14:11:55;0,000;VAC;0,000;VAC;22.5.2014 14:11:55;0,000;VAC;;22.5.2014 14:11:56
565;22.5.2014 14:11:56;00:00:01;22.5.2014 14:11:56;0,000;VAC;0,000;VAC;22.5.2014 14:11:56;0,000;VAC;;22.5.2014 14:11:57
566;22.5.2014 14:11:57;00:00:01;22.5.2014 14:11:57;0,000;VAC;0,000;VAC;22.5.2014 14:11:57;0,000;VAC;;22.5.2014 14:11:58
567;22.5.2014 14:11:58;00:00:01;22.5.2014 14:11:58;0,000;VAC;0,000;VAC;22.5.2014 14:11:58;0,000;VAC;;22.5.2014 14:11:59
568;22.5.2014 14:11:59;00:00:01;22.5.2014 14:11:59;0,000;VAC;0,000;VAC;22.5.2014 14:11:59;0,000;VAC;;22.5.2014 14:12:00
569;22.5.2014 14:12:00;00:00:01;22.5.2014 14:12:00;0,000;VAC;0,000;VAC;22.5.2014 14:12:00;0,000;VAC;;22.5.2014 14:12:01
570;22.5.2014 14:12:01;00:00:01;22.5.2014 14:12:01;0,000;VAC;0,000;VAC;22.5.2014 14:12:01;0,000;VAC;;22.5.2014 14:12:02
571;22.5.2014 14:12:02;00:00:01;22.5.2014 14:12:02;0,000;VAC;0,000;VAC;22.5.2014 14:12:02;0,000;VAC;;22.5.2014 14:12:03
572;22.5.2014 14:12:03;00:00:01;22.5.2014 14:12:03;0,000;VAC;0,000;VAC;22.5.2014 14:12:03;0,000;VAC;;22.5.2014 14:12:04
573;22.5.2014 14:12:04;00:00:01;22.5.2014 14:12:04;0,000;VAC;0,000;VAC;22.5.2014 14:12:04;0,000;VAC;;22.5.2014 14:12:05
574;22.5.2014 14:12:05;00:00:01;22.5.2014 14:12:05;0,000;VAC;0,000;VAC;22.5.2014 14:12:05;0,000;VAC;;22.5.2014 14:12:06
575;22.5.2014 14:12:06;00:00:01;22.5.2014 14:12:06;0,000;VAC;0,000;VAC;22.5.2014 14:12:06;0,000;VAC;;22.5.2014 14:12:07
576;22.5.2014 14:12:07;00:00:01;22.5.2014 14:12:07;0,000;VAC;0,000;VAC;22.5.2014 14:12:07;0,000;VAC;;22.5.2014 14:12:08
577;22.5.2014 14:12:08;00:00:01;22.5.2014 14:12:08;0,000;VAC;0,000;VAC;22.5.2014 14:12:08;0,000;VAC;;22.5.2014 14:12:09
578;22.5.2014 14:12:09;00:00:01;22.5.2014 14:12:09;0,000;VAC;0,000;VAC;22.5.2014 14:12:09;0,000;VAC;;22.5.2014 14:12:10
579;22.5.2014 14:12:10;00:00:01;22.5.2014 14:12:10;0,000;VAC;0,000;VAC;22.5.2014 14:12:10;0,000;VAC;;22.5.2014 14:12:11
580;22.5.2014 14:12:11;00:00:01;22.5.2014 14:12:11;0,000;VAC;0,000;VAC;22.5.2014 14:12:11;0,000;VAC;;22.5.2014 14:12:12
581;22.5.2014 14:12:12;00:00:01;22.5.2014 14:12:12;0,000;VAC;0,000;VAC;22.5.2014 14:12:12;0,000;VAC;;22.5.2014 14:12:13
582;22.5.2014 14:12:13;00:00:01;22.5.2014 14:12:13;0,000;VAC;0,000;VAC;22.5.2014 14:12:13;0,000;VAC;;22.5.2014 14:12:14
583;22.5.2014 14:12:14;00:00:01;22.5.2014 14:12:14;0,000;VAC;0,000;VAC;22.5.2014 14:12:14;0,000;VAC;;22.5.2014 14:12:15
584;22.5.2014 14:12:15;00:00:01;22.5.2014 14:12:15;0,000;VAC;0,000;VAC;22.5.2014 14:12:15;0,000;VAC;;22.5.2014 14:12:16
585;22.5.2014 14:12:16;00:00:01;22.5.2014 14:12:16;0,000;VAC;0,000;VAC;22.5.2014 14:12:16;0,000;VAC;;22.5.2014 14:12:17
586;22.5.2014 14:12:17;00:00:01;22.5.2014 14:12:17;0,000;VAC;0,000;VAC;22.5.2014 14:12:17;0,000;VAC;;22.5.2014 14:12:18
587;22.5.2014 14:12:18;00:00:01;22.5.2014 14:12:18;0,000;VAC;0,000;VAC;22.5.2014 14:12:18;0,000;VAC;;22.5.2014 14:12:19
588;22.5.2014 14:12:19;00:00:01;22.5.2014 14:12:19;0,000;VAC;0,000;VAC;22.5.2014 14:12:19;0,000;VAC;;22.5.2014 14:12:20
589;22.5.2014 14:12:20;00:00:01;22.5.2014 14:12:20;0,000;VAC;0,000;VAC;22.5.2014 14:12:20;0,000;VAC;;22.5.2014 14:12:21
590;22.5.2014 14:12:21;00:00:01;22.5.2014 14:12:21;0,000;VAC;0,000;VAC;22.5.2014 14:12:21;0,000;VAC;;22.5.2014 14:12:22
591;22.5.2014 14:12:22;00:00:01;22.5.2014 14:12:22;0,000;VAC;0,000;VAC;22.5.2014 14:12:22;0,000;VAC;;22.5.2014 14:12:23
592;22.5.2014 14:12:23;00:00:01;22.5.2014 14:12:23;0,000;VAC;0,000;VAC;22.5.2014 14:12:23;0,000;VAC;;22.5.2014 14:12:24
593;22.5.2014 14:12:24;00:00:01;22.5.2014 14:12:24;0,000;VAC;0,000;VAC;22.5.2014 14:12:24;0,000;VAC;;22.5.2014 14:12:25
594;22.5.2014 14:12:25;00:00:01;22.5.2014 14:12:25;0,000;VAC;0,000;VAC;22.5.2014 14:12:25;0,000;VAC;;22.5.2014 14:12:26
595;22.5.2014 14:12:26;00:00:01;22.5.2014 14:12:26;0,000;VAC;0,000;VAC;22.5.2014 14:12:26;0,000;VAC;;22.5.2014 14:12:27
596;22.5.2014 14:12:27;00:00:01;22.5.2014 14:12:27;0,000;VAC;0,000;VAC;22.5.2014 14:12:27;0,000;VAC;;22.5.2014 14:12:28
597;22.5.2014 14:12:28;00:00:01;22.5.2014 14:12:28;0,000;VAC;0,000;VAC;22.5.2014 14:12:28;0,000;VAC;;22.5.2014 14:12:29
598;22.5.2014 14:12:29;00:00:01;22.5.2014 14:12:29;0,000;VAC;0,000;VAC;22.5.2014 14:12:29;0,000;VAC;;22.5.2014 14:12:30
599;22.5.2014 14:12:30;00:00:01;22.5.2014 14:12:30;0,000;VAC;0,000;VAC;22.5.2014 14:12:30;0,000;VAC;;22.5.2014 14:12:31
600;22.5.2014 14:12:31;00:00:01;22.5.2014 14:12:31;0,000;VAC;0,000;VAC;22.5.2014 14:12:31;0,000;VAC;;22.5.2014 14:12:32
601;22.5.2014 14:12:32;00:00:01;22.5.2014 14:12:32;0,000;VAC;0,000;VAC;22.5.2014 14:12:32;0,000;VAC;;22.5.2014 14:12:33
602;22.5.2014 14:12:33;00:00:01;22.5.2014 14:12:33;0,000;VAC;0,000;VAC;22.5.2014 14:12:33;0,000;VAC;;22.5.2014 14:12:34
603;22.5.2014 14:12:34;00:00:01;22.5.2014 14:12:34;0,000;VAC;0,000;VAC;22.5.2014 14:12:34;0,000;VAC;;22.5.2014 14:12:35
604;22.5.2014 14:12:35;00:00:01;22.5.2014 14:12:35;0,000;VAC;0,000;VAC;22.5.2014 14:12:35;0,000;VAC;;22.5.2014 14:12:36
605;22.5.2014 14:12:36;00:00:01;22.5.2014 14:12:36;0,000;VAC;0,000;VAC;22.5.2014 14:12:36;0,000;VAC;;22.5.2014 14:12:37
606;22.5.2014 14:12:37;00:00:01;22.5.2014 14:12:37;0,000;VAC;0,000;VAC;22.5.2014 14:12:37;0,000;VAC;;22.5.2014 14:12:38
607;22.5.2014 14:12:38;00:00:01;22.5.2014 14:12:38;0,000;VAC;0,000;VAC;22.5.2014 14:12:38;0,000;VAC;;22.5.2014 14:12:39
608;22.5.2014 14:12:39;00:00:01;22.5.2014 14:12:39;0,000;VAC;0,000;VAC;22.5.2014 14:12:39;0,000;VAC;;22.5.2014 14:12:40
609;22.5.2014 14:12:40;00:00:01;22.5.2014 14:12:40;0,000;VAC;0,000;VAC;22.5.2014 14:12:40;0,000;VAC;;22.5.2014 14:12:41
610;22.5.2014 14:12:41;00:00:01;22.5.2014 14:12:41;0,000;VAC;0,000;VAC;22.5.2014 14:12:41;0,000;VAC;;22.5.2014 14:12:42
611;22.5.2014 14:12:42;00:00:01;22.5.2014 14:12:42;0,000;VAC;0,000;VAC;22.5.2014 14:12:42;0,000;VAC;;22.5.2014 14:12:43
612;22.5.2014 14:12:43;00:00:01;22.5.2014 14:12:43;0,000;VAC;0,000;VAC;22.5.2014 14:12:43;0,000;VAC;;22.5.2014 14:12:44
613;22.5.2014 14:12:44;00:00:01;22.5.2014 14:12:44;0,000;VAC;0,000;VAC;22.5.2014 14:12:44;0,000;VAC;;22.5.2014 14:12:45
614;22.5.2014 14:12:45;00:00:01;22.5.2014 14:12:45;0,000;VAC;0,000;VAC;22.5.2014 14:12:45;0,000;VAC;;22.5.2014 14:12:46
615;22.5.2014 14:12:46;00:00:01;22.5.2014 14:12:46;0,000;VAC;0,000;VAC;22.5.2014 14:12:46;0,000;VAC;;22.5.2014 14:12:47
616;22.5.2014 14:12:47;00:00:01;22.5.2014 14:12:47;0,000;VAC;0,000;VAC;22.5.2014 14:12:47;0,000;VAC;;22.5.2014 14:12:48
617;22.5.2014 14:12:48;00:00:01;22.5.2014 14:12:48;0,000;VAC;0,000;VAC;22.5.2014 14:12:48;0,000;VAC;;22.5.2014 14:12:49
618;22.5.2014 14:12:49;00:00:01;22.5.2014 14:12:49;0,000;VAC;0,000;VAC;22.5.2014 14:12:49;0,000;VAC;;22.5.2014 14:12:50
619;22.5.2014 14:12:50;00:00:01;22.5.2014 14:12:50;0,000;VAC;0,000;VAC;22.5.2014 14:12:50;0,000;VAC;;22.5.2014 14:12:51
620;22.5.2014 14:12:51;00:00:01;22.5.2014 14:12:51;0,000;VAC;0,000;VAC;22.5.2014 14:12:51;0,000;VAC;;22.5.2014 14:12:52
621;22.5.2014 14:12:52;00:00:01;22.5.2014 14:12:52;0,000;VAC;0,000;VAC;22.5.2014 14:12:52;0,000;VAC;;22.5.2014 14:12:53
622;22.5.2014 14:12:53;00:00:01;22.5.2014 14:12:53;0,000;VAC;0,000;VAC;22.5.2014 14:12:53;0,000;VAC;;22.5.2014 14:12:54
623;22.5.2014 14:12:54;00:00:01;22.5.2014 14:12:54;0,000;VAC;0,000;VAC;22.5.2014 14:12:54;0,000;VAC;;22.5.2014 14:12:55
624;22.5.2014 14:12:55;00:00:01;22.5.2014 14:12:55;0,000;VAC;0,000;VAC;22.5.2014 14:12:55;0,000;VAC;;22.5.2014 14:12:56
625;22.5.2014 14:12:56;00:00:01;22.5.2014 14:12:56;0,000;VAC;0,000;VAC;22.5.2014 14:12:56;0,000;VAC;;22.5.2014 14:12:57
626;22.5.2014 14:12:57;00:00:01;22.5.2014 14:12:57;0,000;VAC;0,000;VAC;22.5.2014 14:12:57;0,000;VAC;;22.5.2014 14:12:58
627;22.5.2014 14:12:58;00:00:01;22.5.2014 14:12:58;0,000;VAC;0,000;VAC;22.5.2014 14:12:58;0,000;VAC;;22.5.2014 14:12:59
628;22.5.2014 14:12:59;00:00:01;22.5.2014 14:12:59;0,000;VAC;0,000;VAC;22.5.2014 14:12:59;0,000;VAC;;22.5.2014 14:13:00
629;22.5.2014 14:13:00;00:00:01;22.5.2014 14:13:00;0,000;VAC;0,000;VAC;22.5.2014 14:13:00;0,000;VAC;;22.5.2014 14:13:01
630;22.5.2014 14:13:01;00:00:01;22.5.2014 14:13:01;0,000;VAC;0,000;VAC;22.5.2014 14:13:01;0,000;VAC;;22.5.2014 14:13:02
631;22.5.2014 14:13:02;00:00:01;22.5.2014 14:13:02;0,000;VAC;0,000;VAC;22.5.2014 14:13:02;0,000;VAC;;22.5.2014 14:13:03
632;22.5.2014 14:13:03;00:00:01;22.5.2014 14:13:03;0,000;VAC;0,000;VAC;22.5.2014 14:13:03;0,000;VAC;;22.5.2014 14:13:04
633;22.5.2014 14:13:04;00:00:01;22.5.2014 14:13:04;0,000;VAC;0,000;VAC;22.5.2014 14:13:04;0,000;VAC;;22.5.2014 14:13:05
634;22.5.2014 14:13:05;00:00:01;22.5.2014 14:13:05;0,000;VAC;0,000;VAC;22.5.2014 14:13:05;0,000;VAC;;22.5.2014 14:13:06
635;22.5.2014 14:13:06;00:00:01;22.5.2014 14:13:06;0,000;VAC;0,000;VAC;22.5.2014 14:13:06;0,000;VAC;;22.5.2014 14:13:07
636;22.5.2014 14:13:07;00:00:01;22.5.2014 14:13:07;0,000;VAC;0,000;VAC;22.5.2014 14:13:07;0,000;VAC;;22.5.2014 14:13:08
637;22.5.2014 14:13:08;00:00:01;22.5.2014 14:13:08;0,000;VAC;0,000;VAC;22.5.2014 14:13:08;0,000;VAC;;22.5.2014 14:13:09
638;22.5.2014 14:13:09;00:00:01;22.5.2014 14:13:09;0,000;VAC;0,000;VAC;22.5.2014 14:13:09;0,000;VAC;;22.5.2014 14:13:10
639;22.5.2014 14:13:10;00:00:01;22.5.2014 14:13:10;0,000;VAC;0,000;VAC;22.5.2014 14:13:10;0,000;VAC;;22.5.2014 14:13:11
640;22.5.2014 14:13:11;00:00:01;22.5.2014 14:13:11;0,000;VAC;0,000;VAC;22.5.2014 14:13:11;0,000;VAC;;22.5.2014 14:13:12
641;22.5.2014 14:13:12;00:00:01;22.5.2014 14:13:12;0,000;VAC;0,000;VAC;22.5.2014 14:13:12;0,000;VAC;;22.5.2014 14:13:13
642;22.5.2014 14:13:13;00:00:01;22.5.2014 14:13:13;0,000;VAC;0,000;VAC;22.5.2014 14:13:13;0,000;VAC;;22.5.2014 14:13:14
643;22.5.2014 14:13:14;00:00:01;22.5.2014 14:13:14;0,000;VAC;0,000;VAC;22.5.2014 14:13:14;0,000;VAC;;22.5.2014 14:13:15
644;22.5.2014 14:13:15;00:00:01;22.5.2014 14:13:15;0,000;VAC;0,000;VAC;22.5.2014 14:13:15;0,000;VAC;;22.5.2014 14:13:16
645;22.5.2014 14:13:16;00:00:01;22.5.2014 14:13:16;0,000;VAC;0,000;VAC;22.5.2014 14:13:16;0,000;VAC;;22.5.2014 14:13:17
646;22.5.2014 14:13:17;00:00:01;22.5.2014 14:13:17;0,000;VAC;0,000;VAC;22.5.2014 14:13:17;0,000;VAC;;22.5.2014 14:13:18
647;22.5.2014 14:13:18;00:00:01;22.5.2014 14:13:18;0,000;VAC;0,000;VAC;22.5.2014 14:13:18;0,000;VAC;;22.5.2014 14:13:19
648;22.5.2014 14:13:19;00:00:01;22.5.2014 14:13:19;0,000;VAC;0,000;VAC;22.5.2014 14:13:19;0,000;VAC;;22.5.2014 14:13:20
649;22.5.2014 14:13:20;00:00:01;22.5.2014 14:13:20;0,000;VAC;0,000;VAC;22.5.2014 14:13:20;0,000;VAC;;22.5.2014 14:13:21
650;22.5.2014 14:13:21;00:00:01;22.5.2014 14:13:21;0,000;VAC;0,000;VAC;22.5.2014 14:13:21;0,000;VAC;;22.5.2014 14:13:22
651;22.5.2014 14:13:22;00:00:01;22.5.2014 14:13:22;0,000;VAC;0,000;VAC;22.5.2014 14:13:22;0,000;VAC;;22.5.2014 14:13:23
652;22.5.2014 14:13:23;00:00:01;22.5.2014 14:13:23;0,000;VAC;0,000;VAC;22.5.2014 14:13:23;0,000;VAC;;22.5.2014 14:13:24
653;22.5.2014 14:13:24;00:00:01;22.5.2014 14:13:24;0,000;VAC;0,000;VAC;22.5.2014 14:13:24;0,000;VAC;;22.5.2014 14:13:25
