Reading ;Start Time ;Duration ;Max Time ;Max ;;Average ;;Min Time ;Min;;Description ;Stop Time
319;22.5.2014 14:07:43;00:00:01;22.5.2014 14:07:43;0,3;AAC;0,1;AAC;22.5.2014 14:07:43;0,1;AAC;;22.5.2014 14:07:44
320;22.5.2014 14:07:44;00:00:01;22.5.2014 14:07:44;0,3;AAC;0,1;AAC;22.5.2014 14:07:44;0,1;AAC;;22.5.2014 14:07:45
321;22.5.2014 14:07:45;00:00:01;22.5.2014 14:07:45;0,3;AAC;0,2;AAC;22.5.2014 14:07:46;0,0;AAC;;22.5.2014 14:07:46
322;22.5.2014 14:07:46;00:00:01;22.5.2014 14:07:47;0,2;AAC;0,2;AAC;22.5.2014 14:07:46;0,0;AAC;;22.5.2014 14:07:47
323;22.5.2014 14:07:47;00:00:01;22.5.2014 14:07:48;0,3;AAC;0,2;AAC;22.5.2014 14:07:47;0,1;AAC;;22.5.2014 14:07:48
324;22.5.2014 14:07:48;00:00:01;22.5.2014 14:07:48;0,3;AAC;0,2;AAC;22.5.2014 14:07:49;0,0;AAC;;22.5.2014 14:07:49
325;22.5.2014 14:07:49;00:00:01;22.5.2014 14:07:49;0,3;AAC;0,1;AAC;22.5.2014 14:07:49;0,0;AAC;;22.5.2014 14:07:50
326;22.5.2014 14:07:50;00:00:01;22.5.2014 14:07:50;0,3;AAC;0,1;AAC;22.5.2014 14:07:50;0,0;AAC;;22.5.2014 14:07:51
327;22.5.2014 14:07:51;00:00:01;22.5.2014 14:07:51;0,3;AAC;0,2;AAC;22.5.2014 14:07:51;0,1;AAC;;22.5.2014 14:07:52
328;22.5.2014 14:07:52;00:00:01;22.5.2014 14:07:52;0,3;AAC;0,2;AAC;22.5.2014 14:07:52;0,0;AAC;;22.5.2014 14:07:53
329;22.5.2014 14:07:53;00:00:01;22.5.2014 14:07:53;0,2;AAC;0,2;AAC;22.5.2014 14:07:54;0,1;AAC;;22.5.2014 14:07:54
330;22.5.2014 14:07:54;00:00:01;22.5.2014 14:07:54;0,3;AAC;0,2;AAC;22.5.2014 14:07:54;0,1;AAC;;22.5.2014 14:07:55
331;22.5.2014 14:07:55;00:00:01;22.5.2014 14:07:56;0,3;AAC;0,1;AAC;22.5.2014 14:07:55;0,0;AAC;;22.5.2014 14:07:56
332;22.5.2014 14:07:56;00:00:01;22.5.2014 14:07:56;0,3;AAC;0,2;AAC;22.5.2014 14:07:57;0,1;AAC;;22.5.2014 14:07:57
333;22.5.2014 14:07:57;00:00:01;22.5.2014 14:07:57;0,2;AAC;0,1;AAC;22.5.2014 14:07:57;0,1;AAC;;22.5.2014 14:07:58
334;22.5.2014 14:07:58;00:00:01;22.5.2014 14:07:58;0,3;AAC;0,2;AAC;22.5.2014 14:07:58;0,1;AAC;;22.5.2014 14:07:59
335;22.5.2014 14:07:59;00:00:01;22.5.2014 14:07:59;0,3;AAC;0,2;AAC;22.5.2014 14:07:59;0,0;AAC;;22.5.2014 14:08:00
336;22.5.2014 14:08:00;00:00:01;22.5.2014 14:08:01;0,2;AAC;0,2;AAC;22.5.2014 14:08:00;0,1;AAC;;22.5.2014 14:08:01
337;22.5.2014 14:08:01;00:00:01;22.5.2014 14:08:01;0,3;AAC;0,1;AAC;22.5.2014 14:08:02;0,0;AAC;;22.5.2014 14:08:02
338;22.5.2014 14:08:02;00:00:01;22.5.2014 14:08:02;0,5;AAC;0,2;AAC;22.5.2014 14:08:02;0,0;AAC;;22.5.2014 14:08:03
339;22.5.2014 14:08:03;00:00:01;22.5.2014 14:08:03;0,3;AAC;0,1;AAC;22.5.2014 14:08:03;0,1;AAC;;22.5.2014 14:08:04
340;22.5.2014 14:08:04;00:00:01;22.5.2014 14:08:04;0,3;AAC;0,2;AAC;22.5.2014 14:08:04;0,1;AAC;;22.5.2014 14:08:05
341;22.5.2014 14:08:05;00:00:01;22.5.2014 14:08:05;0,2;AAC;0,2;AAC;22.5.2014 14:08:05;0,1;AAC;;22.5.2014 14:08:06
342;22.5.2014 14:08:06;00:00:01;22.5.2014 14:08:06;0,3;AAC;0,2;AAC;22.5.2014 14:08:06;0,1;AAC;;22.5.2014 14:08:07
343;22.5.2014 14:08:07;00:00:01;22.5.2014 14:08:07;0,2;AAC;0,1;AAC;22.5.2014 14:08:07;0,0;AAC;;22.5.2014 14:08:08
344;22.5.2014 14:08:08;00:00:01;22.5.2014 14:08:08;0,3;AAC;0,1;AAC;22.5.2014 14:08:08;0,1;AAC;;22.5.2014 14:08:09
345;22.5.2014 14:08:09;00:00:01;22.5.2014 14:08:09;0,3;AAC;0,1;AAC;22.5.2014 14:08:09;0,0;AAC;;22.5.2014 14:08:10
346;22.5.2014 14:08:10;00:00:01;22.5.2014 14:08:10;0,5;AAC;0,2;AAC;22.5.2014 14:08:10;0,1;AAC;;22.5.2014 14:08:11
347;22.5.2014 14:08:11;00:00:01;22.5.2014 14:08:11;0,3;AAC;0,2;AAC;22.5.2014 14:08:11;0,0;AAC;;22.5.2014 14:08:12
348;22.5.2014 14:08:12;00:00:01;22.5.2014 14:08:13;0,3;AAC;0,2;AAC;22.5.2014 14:08:12;0,0;AAC;;22.5.2014 14:08:13
349;22.5.2014 14:08:13;00:00:01;22.5.2014 14:08:13;0,3;AAC;0,1;AAC;22.5.2014 14:08:14;0,0;AAC;;22.5.2014 14:08:14
350;22.5.2014 14:08:14;00:00:01;22.5.2014 14:08:14;0,2;AAC;0,1;AAC;22.5.2014 14:08:14;0,0;AAC;;22.5.2014 14:08:15
351;22.5.2014 14:08:15;00:00:01;22.5.2014 14:08:15;0,5;AAC;0,2;AAC;22.5.2014 14:08:15;0,0;AAC;;22.5.2014 14:08:16
352;22.5.2014 14:08:16;00:00:01;22.5.2014 14:08:17;0,3;AAC;0,1;AAC;22.5.2014 14:08:16;0,1;AAC;;22.5.2014 14:08:17
353;22.5.2014 14:08:17;00:00:01;22.5.2014 14:08:17;0,3;AAC;0,2;AAC;22.5.2014 14:08:17;0,1;AAC;;22.5.2014 14:08:18
354;22.5.2014 14:08:18;00:00:01;22.5.2014 14:08:18;0,2;AAC;0,2;AAC;22.5.2014 14:08:19;0,1;AAC;;22.5.2014 14:08:19
355;22.5.2014 14:08:19;00:00:01;22.5.2014 14:08:19;0,3;AAC;0,2;AAC;22.5.2014 14:08:19;0,1;AAC;;22.5.2014 14:08:20
356;22.5.2014 14:08:20;00:00:01;22.5.2014 14:08:21;0,3;AAC;0,1;AAC;22.5.2014 14:08:20;0,1;AAC;;22.5.2014 14:08:21
357;22.5.2014 14:08:21;00:00:01;22.5.2014 14:08:21;0,3;AAC;0,1;AAC;22.5.2014 14:08:22;0,1;AAC;;22.5.2014 14:08:22
358;22.5.2014 14:08:22;00:00:01;22.5.2014 14:08:22;0,3;AAC;0,1;AAC;22.5.2014 14:08:22;0,1;AAC;;22.5.2014 14:08:23
359;22.5.2014 14:08:23;00:00:01;22.5.2014 14:08:23;0,3;AAC;0,2;AAC;22.5.2014 14:08:24;0,1;AAC;;22.5.2014 14:08:24
360;22.5.2014 14:08:24;00:00:01;22.5.2014 14:08:24;0,3;AAC;0,2;AAC;22.5.2014 14:08:24;0,0;AAC;;22.5.2014 14:08:25
361;22.5.2014 14:08:25;00:00:01;22.5.2014 14:08:26;0,3;AAC;0,2;AAC;22.5.2014 14:08:25;0,1;AAC;;22.5.2014 14:08:26
362;22.5.2014 14:08:26;00:00:01;22.5.2014 14:08:26;0,3;AAC;0,1;AAC;22.5.2014 14:08:27;0,0;AAC;;22.5.2014 14:08:27
363;22.5.2014 14:08:27;00:00:01;22.5.2014 14:08:27;0,2;AAC;0,1;AAC;22.5.2014 14:08:27;0,0;AAC;;22.5.2014 14:08:28
364;22.5.2014 14:08:28;00:00:01;22.5.2014 14:08:28;0,3;AAC;0,1;AAC;22.5.2014 14:08:28;0,1;AAC;;22.5.2014 14:08:29
365;22.5.2014 14:08:29;00:00:01;22.5.2014 14:08:29;0,3;AAC;0,2;AAC;22.5.2014 14:08:29;0,1;AAC;;22.5.2014 14:08:30
366;22.5.2014 14:08:30;00:00:01;22.5.2014 14:08:30;0,3;AAC;0,2;AAC;22.5.2014 14:08:30;0,1;AAC;;22.5.2014 14:08:31
367;22.5.2014 14:08:31;00:00:01;22.5.2014 14:08:31;0,3;AAC;0,2;AAC;22.5.2014 14:08:31;0,0;AAC;;22.5.2014 14:08:32
368;22.5.2014 14:08:32;00:00:01;22.5.2014 14:08:32;0,3;AAC;0,2;AAC;22.5.2014 14:08:32;0,0;AAC;;22.5.2014 14:08:33
369;22.5.2014 14:08:33;00:00:01;22.5.2014 14:08:34;0,3;AAC;0,1;AAC;22.5.2014 14:08:33;0,1;AAC;;22.5.2014 14:08:34
370;22.5.2014 14:08:34;00:00:01;22.5.2014 14:08:34;0,3;AAC;0,1;AAC;22.5.2014 14:08:34;0,1;AAC;;22.5.2014 14:08:35
371;22.5.2014 14:08:35;00:00:01;22.5.2014 14:08:35;0,3;AAC;0,1;AAC;22.5.2014 14:08:35;0,1;AAC;;22.5.2014 14:08:36
372;22.5.2014 14:08:36;00:00:01;22.5.2014 14:08:36;0,3;AAC;0,2;AAC;22.5.2014 14:08:36;0,1;AAC;;22.5.2014 14:08:37
373;22.5.2014 14:08:37;00:00:01;22.5.2014 14:08:37;0,3;AAC;0,2;AAC;22.5.2014 14:08:37;0,1;AAC;;22.5.2014 14:08:38
374;22.5.2014 14:08:38;00:00:01;22.5.2014 14:08:38;0,3;AAC;0,2;AAC;22.5.2014 14:08:39;0,0;AAC;;22.5.2014 14:08:39
375;22.5.2014 14:08:39;00:00:01;22.5.2014 14:08:39;0,3;AAC;0,1;AAC;22.5.2014 14:08:39;0,0;AAC;;22.5.2014 14:08:40
376;22.5.2014 14:08:40;00:00:01;22.5.2014 14:08:40;0,3;AAC;0,1;AAC;22.5.2014 14:08:40;0,1;AAC;;22.5.2014 14:08:41
377;22.5.2014 14:08:41;00:00:01;22.5.2014 14:08:42;0,3;AAC;0,2;AAC;22.5.2014 14:08:41;0,1;AAC;;22.5.2014 14:08:42
378;22.5.2014 14:08:42;00:00:01;22.5.2014 14:08:42;0,3;AAC;0,2;AAC;22.5.2014 14:08:42;0,0;AAC;;22.5.2014 14:08:43
379;22.5.2014 14:08:43;00:00:01;22.5.2014 14:08:43;0,3;AAC;0,2;AAC;22.5.2014 14:08:43;0,1;AAC;;22.5.2014 14:08:44
380;22.5.2014 14:08:44;00:00:01;22.5.2014 14:08:44;0,3;AAC;0,2;AAC;22.5.2014 14:08:44;0,1;AAC;;22.5.2014 14:08:45
381;22.5.2014 14:08:45;00:00:01;22.5.2014 14:08:46;0,3;AAC;0,1;AAC;22.5.2014 14:08:45;0,0;AAC;;22.5.2014 14:08:46
382;22.5.2014 14:08:46;00:00:01;22.5.2014 14:08:46;0,3;AAC;0,2;AAC;22.5.2014 14:08:47;0,1;AAC;;22.5.2014 14:08:47
383;22.5.2014 14:08:47;00:00:01;22.5.2014 14:08:47;0,2;AAC;0,1;AAC;22.5.2014 14:08:47;0,1;AAC;;22.5.2014 14:08:48
384;22.5.2014 14:08:48;00:00:01;22.5.2014 14:08:48;0,3;AAC;0,1;AAC;22.5.2014 14:08:48;0,0;AAC;;22.5.2014 14:08:49
385;22.5.2014 14:08:49;00:00:01;22.5.2014 14:08:50;0,2;AAC;0,2;AAC;22.5.2014 14:08:49;0,0;AAC;;22.5.2014 14:08:50
386;22.5.2014 14:08:50;00:00:01;22.5.2014 14:08:51;0,3;AAC;0,2;AAC;22.5.2014 14:08:50;0,1;AAC;;22.5.2014 14:08:51
387;22.5.2014 14:08:51;00:00:01;22.5.2014 14:08:51;0,3;AAC;0,1;AAC;22.5.2014 14:08:52;0,0;AAC;;22.5.2014 14:08:52
388;22.5.2014 14:08:52;00:00:01;22.5.2014 14:08:52;0,3;AAC;0,1;AAC;22.5.2014 14:08:52;0,0;AAC;;22.5.2014 14:08:53
389;22.5.2014 14:08:53;00:00:01;22.5.2014 14:08:53;0,3;AAC;0,1;AAC;22.5.2014 14:08:53;0,1;AAC;;22.5.2014 14:08:54
390;22.5.2014 14:08:54;00:00:01;22.5.2014 14:08:54;0,3;AAC;0,1;AAC;22.5.2014 14:08:54;0,1;AAC;;22.5.2014 14:08:55
391;22.5.2014 14:08:55;00:00:01;22.5.2014 14:08:55;0,5;AAC;0,3;AAC;22.5.2014 14:08:55;0,1;AAC;;22.5.2014 14:08:56
392;22.5.2014 14:08:56;00:00:01;22.5.2014 14:08:56;0,3;AAC;0,2;AAC;22.5.2014 14:08:56;0,1;AAC;;22.5.2014 14:08:57
393;22.5.2014 14:08:57;00:00:01;22.5.2014 14:08:57;0,2;AAC;0,1;AAC;22.5.2014 14:08:57;0,0;AAC;;22.5.2014 14:08:58
394;22.5.2014 14:08:58;00:00:01;22.5.2014 14:08:59;0,3;AAC;0,1;AAC;22.5.2014 14:08:58;0,0;AAC;;22.5.2014 14:08:59
395;22.5.2014 14:08:59;00:00:01;22.5.2014 14:08:59;0,3;AAC;0,1;AAC;22.5.2014 14:09:00;0,1;AAC;;22.5.2014 14:09:00
396;22.5.2014 14:09:00;00:00:01;22.5.2014 14:09:00;0,3;AAC;0,1;AAC;22.5.2014 14:09:00;0,1;AAC;;22.5.2014 14:09:01
397;22.5.2014 14:09:01;00:00:01;22.5.2014 14:09:02;0,2;AAC;0,1;AAC;22.5.2014 14:09:01;0,1;AAC;;22.5.2014 14:09:02
398;22.5.2014 14:09:02;00:00:01;22.5.2014 14:09:02;0,3;AAC;0,2;AAC;22.5.2014 14:09:02;0,1;AAC;;22.5.2014 14:09:03
399;22.5.2014 14:09:03;00:00:01;22.5.2014 14:09:03;0,5;AAC;0,2;AAC;22.5.2014 14:09:03;0,1;AAC;;22.5.2014 14:09:04
400;22.5.2014 14:09:04;00:00:01;22.5.2014 14:09:04;0,3;AAC;0,1;AAC;22.5.2014 14:09:04;0,0;AAC;;22.5.2014 14:09:05
401;22.5.2014 14:09:05;00:00:01;22.5.2014 14:09:05;0,3;AAC;0,1;AAC;22.5.2014 14:09:05;0,0;AAC;;22.5.2014 14:09:06
402;22.5.2014 14:09:06;00:00:01;22.5.2014 14:09:07;0,3;AAC;0,1;AAC;22.5.2014 14:09:06;0,1;AAC;;22.5.2014 14:09:07
403;22.5.2014 14:09:07;00:00:01;22.5.2014 14:09:07;0,3;AAC;0,2;AAC;22.5.2014 14:09:07;0,1;AAC;;22.5.2014 14:09:08
404;22.5.2014 14:09:08;00:00:01;22.5.2014 14:09:08;0,3;AAC;0,2;AAC;22.5.2014 14:09:08;0,1;AAC;;22.5.2014 14:09:09
405;22.5.2014 14:09:09;00:00:01;22.5.2014 14:09:09;0,3;AAC;0,2;AAC;22.5.2014 14:09:09;0,1;AAC;;22.5.2014 14:09:10
406;22.5.2014 14:09:10;00:00:01;22.5.2014 14:09:11;0,5;AAC;0,2;AAC;22.5.2014 14:09:10;0,0;AAC;;22.5.2014 14:09:11
407;22.5.2014 14:09:11;00:00:01;22.5.2014 14:09:11;0,5;AAC;0,2;AAC;22.5.2014 14:09:11;0,1;AAC;;22.5.2014 14:09:12
408;22.5.2014 14:09:12;00:00:01;22.5.2014 14:09:12;0,5;AAC;0,2;AAC;22.5.2014 14:09:12;0,1;AAC;;22.5.2014 14:09:13
409;22.5.2014 14:09:13;00:00:01;22.5.2014 14:09:13;0,3;AAC;0,1;AAC;22.5.2014 14:09:13;0,1;AAC;;22.5.2014 14:09:14
410;22.5.2014 14:09:14;00:00:01;22.5.2014 14:09:14;0,3;AAC;0,2;AAC;22.5.2014 14:09:14;0,1;AAC;;22.5.2014 14:09:15
411;22.5.2014 14:09:15;00:00:01;22.5.2014 14:09:15;0,3;AAC;0,2;AAC;22.5.2014 14:09:15;0,1;AAC;;22.5.2014 14:09:16
412;22.5.2014 14:09:16;00:00:01;22.5.2014 14:09:16;0,3;AAC;0,2;AAC;22.5.2014 14:09:17;0,0;AAC;;22.5.2014 14:09:17
413;22.5.2014 14:09:17;00:00:01;22.5.2014 14:09:17;0,3;AAC;0,1;AAC;22.5.2014 14:09:17;0,0;AAC;;22.5.2014 14:09:18
414;22.5.2014 14:09:18;00:00:01;22.5.2014 14:09:18;0,5;AAC;0,2;AAC;22.5.2014 14:09:18;0,1;AAC;;22.5.2014 14:09:19
415;22.5.2014 14:09:19;00:00:01;22.5.2014 14:09:19;0,3;AAC;0,2;AAC;22.5.2014 14:09:19;0,1;AAC;;22.5.2014 14:09:20
416;22.5.2014 14:09:20;00:00:01;22.5.2014 14:09:20;0,2;AAC;0,1;AAC;22.5.2014 14:09:20;0,0;AAC;;22.5.2014 14:09:21
417;22.5.2014 14:09:21;00:00:01;22.5.2014 14:09:21;0,3;AAC;0,2;AAC;22.5.2014 14:09:22;0,1;AAC;;22.5.2014 14:09:22
418;22.5.2014 14:09:22;00:00:01;22.5.2014 14:09:22;0,2;AAC;0,2;AAC;22.5.2014 14:09:22;0,1;AAC;;22.5.2014 14:09:23
419;22.5.2014 14:09:23;00:00:01;22.5.2014 14:09:24;0,2;AAC;0,1;AAC;22.5.2014 14:09:23;0,0;AAC;;22.5.2014 14:09:24
420;22.5.2014 14:09:24;00:00:01;22.5.2014 14:09:24;0,2;AAC;0,1;AAC;22.5.2014 14:09:24;0,0;AAC;;22.5.2014 14:09:25
421;22.5.2014 14:09:25;00:00:01;22.5.2014 14:09:25;0,5;AAC;0,2;AAC;22.5.2014 14:09:26;0,1;AAC;;22.5.2014 14:09:26
422;22.5.2014 14:09:26;00:00:01;22.5.2014 14:09:27;0,3;AAC;0,1;AAC;22.5.2014 14:09:26;0,1;AAC;;22.5.2014 14:09:27
423;22.5.2014 14:09:27;00:00:01;22.5.2014 14:09:28;0,3;AAC;0,2;AAC;22.5.2014 14:09:27;0,0;AAC;;22.5.2014 14:09:28
424;22.5.2014 14:09:28;00:00:01;22.5.2014 14:09:28;0,3;AAC;0,2;AAC;22.5.2014 14:09:28;0,1;AAC;;22.5.2014 14:09:29
425;22.5.2014 14:09:29;00:00:01;22.5.2014 14:09:29;0,2;AAC;0,1;AAC;22.5.2014 14:09:30;0,0;AAC;;22.5.2014 14:09:30
426;22.5.2014 14:09:30;00:00:01;22.5.2014 14:09:30;0,3;AAC;0,1;AAC;22.5.2014 14:09:30;0,0;AAC;;22.5.2014 14:09:31
427;22.5.2014 14:09:31;00:00:01;22.5.2014 14:09:31;0,3;AAC;0,1;AAC;22.5.2014 14:09:31;0,1;AAC;;22.5.2014 14:09:32
428;22.5.2014 14:09:32;00:00:01;22.5.2014 14:09:32;0,3;AAC;0,2;AAC;22.5.2014 14:09:32;0,1;AAC;;22.5.2014 14:09:33
429;22.5.2014 14:09:33;00:00:01;22.5.2014 14:09:33;0,3;AAC;0,2;AAC;22.5.2014 14:09:34;0,1;AAC;;22.5.2014 14:09:34
430;22.5.2014 14:09:34;00:00:01;22.5.2014 14:09:34;0,3;AAC;0,2;AAC;22.5.2014 14:09:34;0,1;AAC;;22.5.2014 14:09:35
431;22.5.2014 14:09:35;00:00:01;22.5.2014 14:09:35;0,3;AAC;0,2;AAC;22.5.2014 14:09:35;0,1;AAC;;22.5.2014 14:09:36
432;22.5.2014 14:09:36;00:00:01;22.5.2014 14:09:36;0,3;AAC;0,1;AAC;22.5.2014 14:09:36;0,0;AAC;;22.5.2014 14:09:37
433;22.5.2014 14:09:37;00:00:01;22.5.2014 14:09:37;0,3;AAC;0,1;AAC;22.5.2014 14:09:37;0,1;AAC;;22.5.2014 14:09:38
434;22.5.2014 14:09:38;00:00:01;22.5.2014 14:09:38;0,3;AAC;0,1;AAC;22.5.2014 14:09:39;0,1;AAC;;22.5.2014 14:09:39
435;22.5.2014 14:09:39;00:00:01;22.5.2014 14:09:39;0,2;AAC;0,1;AAC;22.5.2014 14:09:39;0,1;AAC;;22.5.2014 14:09:40
436;22.5.2014 14:09:40;00:00:01;22.5.2014 14:09:41;0,3;AAC;0,2;AAC;22.5.2014 14:09:40;0,0;AAC;;22.5.2014 14:09:41
437;22.5.2014 14:09:41;00:00:01;22.5.2014 14:09:41;0,3;AAC;0,2;AAC;22.5.2014 14:09:41;0,0;AAC;;22.5.2014 14:09:42
438;22.5.2014 14:09:42;00:00:01;22.5.2014 14:09:42;0,3;AAC;0,1;AAC;22.5.2014 14:09:42;0,0;AAC;;22.5.2014 14:09:43
439;22.5.2014 14:09:43;00:00:01;22.5.2014 14:09:44;0,3;AAC;0,2;AAC;22.5.2014 14:09:43;0,1;AAC;;22.5.2014 14:09:44
440;22.5.2014 14:09:44;00:00:01;22.5.2014 14:09:44;0,3;AAC;0,2;AAC;22.5.2014 14:09:44;0,1;AAC;;22.5.2014 14:09:45
441;22.5.2014 14:09:45;00:00:01;22.5.2014 14:09:45;0,2;AAC;0,1;AAC;22.5.2014 14:09:45;0,0;AAC;;22.5.2014 14:09:46
442;22.5.2014 14:09:46;00:00:01;22.5.2014 14:09:46;0,5;AAC;0,2;AAC;22.5.2014 14:09:46;0,1;AAC;;22.5.2014 14:09:47
443;22.5.2014 14:09:47;00:00:01;22.5.2014 14:09:47;0,3;AAC;0,2;AAC;22.5.2014 14:09:47;0,1;AAC;;22.5.2014 14:09:48
444;22.5.2014 14:09:48;00:00:01;22.5.2014 14:09:49;0,3;AAC;0,1;AAC;22.5.2014 14:09:48;0,0;AAC;;22.5.2014 14:09:49
445;22.5.2014 14:09:49;00:00:01;22.5.2014 14:09:49;0,3;AAC;0,1;AAC;22.5.2014 14:09:49;0,0;AAC;;22.5.2014 14:09:50
446;22.5.2014 14:09:50;00:00:01;22.5.2014 14:09:50;0,2;AAC;0,1;AAC;22.5.2014 14:09:50;0,0;AAC;;22.5.2014 14:09:51
447;22.5.2014 14:09:51;00:00:01;22.5.2014 14:09:52;0,3;AAC;0,1;AAC;22.5.2014 14:09:51;0,0;AAC;;22.5.2014 14:09:52
448;22.5.2014 14:09:52;00:00:01;22.5.2014 14:09:52;0,3;AAC;0,2;AAC;22.5.2014 14:09:52;0,1;AAC;;22.5.2014 14:09:53
449;22.5.2014 14:09:53;00:00:01;22.5.2014 14:09:53;0,3;AAC;0,2;AAC;22.5.2014 14:09:53;0,0;AAC;;22.5.2014 14:09:54
450;22.5.2014 14:09:54;00:00:01;22.5.2014 14:09:54;0,3;AAC;0,2;AAC;22.5.2014 14:09:55;0,0;AAC;;22.5.2014 14:09:55
451;22.5.2014 14:09:55;00:00:01;22.5.2014 14:09:55;0,5;AAC;0,2;AAC;22.5.2014 14:09:55;0,0;AAC;;22.5.2014 14:09:56
452;22.5.2014 14:09:56;00:00:01;22.5.2014 14:09:57;0,3;AAC;0,1;AAC;22.5.2014 14:09:56;0,1;AAC;;22.5.2014 14:09:57
453;22.5.2014 14:09:57;00:00:01;22.5.2014 14:09:57;0,3;AAC;0,2;AAC;22.5.2014 14:09:57;0,1;AAC;;22.5.2014 14:09:58
454;22.5.2014 14:09:58;00:00:01;22.5.2014 14:09:58;0,3;AAC;0,2;AAC;22.5.2014 14:09:59;0,0;AAC;;22.5.2014 14:09:59
455;22.5.2014 14:09:59;00:00:01;22.5.2014 14:09:59;0,3;AAC;0,2;AAC;22.5.2014 14:09:59;0,0;AAC;;22.5.2014 14:10:00
456;22.5.2014 14:10:00;00:00:01;22.5.2014 14:10:00;0,3;AAC;0,2;AAC;22.5.2014 14:10:00;0,1;AAC;;22.5.2014 14:10:01
457;22.5.2014 14:10:01;00:00:01;22.5.2014 14:10:01;0,2;AAC;0,1;AAC;22.5.2014 14:10:01;0,0;AAC;;22.5.2014 14:10:02
458;22.5.2014 14:10:02;00:00:01;22.5.2014 14:10:02;0,3;AAC;0,1;AAC;22.5.2014 14:10:02;0,1;AAC;;22.5.2014 14:10:03
459;22.5.2014 14:10:03;00:00:01;22.5.2014 14:10:03;0,5;AAC;0,2;AAC;22.5.2014 14:10:04;0,1;AAC;;22.5.2014 14:10:04
460;22.5.2014 14:10:04;00:00:01;22.5.2014 14:10:05;0,3;AAC;0,1;AAC;22.5.2014 14:10:04;0,1;AAC;;22.5.2014 14:10:05
461;22.5.2014 14:10:05;00:00:01;22.5.2014 14:10:05;0,3;AAC;0,2;AAC;22.5.2014 14:10:05;0,0;AAC;;22.5.2014 14:10:06
462;22.5.2014 14:10:06;00:00:01;22.5.2014 14:10:06;0,3;AAC;0,2;AAC;22.5.2014 14:10:07;0,1;AAC;;22.5.2014 14:10:07
463;22.5.2014 14:10:07;00:00:01;22.5.2014 14:10:07;0,2;AAC;0,1;AAC;22.5.2014 14:10:07;0,0;AAC;;22.5.2014 14:10:08
464;22.5.2014 14:10:08;00:00:01;22.5.2014 14:10:08;0,3;AAC;0,1;AAC;22.5.2014 14:10:08;0,1;AAC;;22.5.2014 14:10:09
465;22.5.2014 14:10:09;00:00:01;22.5.2014 14:10:09;0,3;AAC;0,1;AAC;22.5.2014 14:10:09;0,1;AAC;;22.5.2014 14:10:10
466;22.5.2014 14:10:10;00:00:01;22.5.2014 14:10:10;0,3;AAC;0,1;AAC;22.5.2014 14:10:10;0,1;AAC;;22.5.2014 14:10:11
467;22.5.2014 14:10:11;00:00:01;22.5.2014 14:10:11;0,3;AAC;0,1;AAC;22.5.2014 14:10:12;0,0;AAC;;22.5.2014 14:10:12
468;22.5.2014 14:10:12;00:00:01;22.5.2014 14:10:12;0,2;AAC;0,2;AAC;22.5.2014 14:10:12;0,0;AAC;;22.5.2014 14:10:13
469;22.5.2014 14:10:13;00:00:01;22.5.2014 14:10:14;0,3;AAC;0,1;AAC;22.5.2014 14:10:13;0,1;AAC;;22.5.2014 14:10:14
470;22.5.2014 14:10:14;00:00:01;22.5.2014 14:10:14;0,3;AAC;0,1;AAC;22.5.2014 14:10:14;0,0;AAC;;22.5.2014 14:10:15
471;22.5.2014 14:10:15;00:00:01;22.5.2014 14:10:15;0,3;AAC;0,1;AAC;22.5.2014 14:10:15;0,1;AAC;;22.5.2014 14:10:16
472;22.5.2014 14:10:16;00:00:01;22.5.2014 14:10:17;0,3;AAC;0,2;AAC;22.5.2014 14:10:16;0,1;AAC;;22.5.2014 14:10:17
473;22.5.2014 14:10:17;00:00:01;22.5.2014 14:10:17;0,3;AAC;0,2;AAC;22.5.2014 14:10:17;0,0;AAC;;22.5.2014 14:10:18
474;22.5.2014 14:10:18;00:00:01;22.5.2014 14:10:18;0,3;AAC;0,2;AAC;22.5.2014 14:10:18;0,1;AAC;;22.5.2014 14:10:19
475;22.5.2014 14:10:19;00:00:01;22.5.2014 14:10:19;0,3;AAC;0,2;AAC;22.5.2014 14:10:20;0,0;AAC;;22.5.2014 14:10:20
476;22.5.2014 14:10:20;00:00:01;22.5.2014 14:10:20;0,3;AAC;0,1;AAC;22.5.2014 14:10:20;0,0;AAC;;22.5.2014 14:10:21
477;22.5.2014 14:10:21;00:00:01;22.5.2014 14:10:21;0,3;AAC;0,1;AAC;22.5.2014 14:10:21;0,1;AAC;;22.5.2014 14:10:22
478;22.5.2014 14:10:22;00:00:01;22.5.2014 14:10:22;0,3;AAC;0,2;AAC;22.5.2014 14:10:22;0,1;AAC;;22.5.2014 14:10:23
479;22.5.2014 14:10:23;00:00:01;22.5.2014 14:10:23;0,3;AAC;0,2;AAC;22.5.2014 14:10:23;0,1;AAC;;22.5.2014 14:10:24
480;22.5.2014 14:10:24;00:00:01;22.5.2014 14:10:25;0,3;AAC;0,2;AAC;22.5.2014 14:10:24;0,1;AAC;;22.5.2014 14:10:25
481;22.5.2014 14:10:25;00:00:01;22.5.2014 14:10:25;0,3;AAC;0,2;AAC;22.5.2014 14:10:25;0,0;AAC;;22.5.2014 14:10:26
482;22.5.2014 14:10:26;00:00:01;22.5.2014 14:10:26;0,3;AAC;0,1;AAC;22.5.2014 14:10:26;0,0;AAC;;22.5.2014 14:10:27
